work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,machine learning software engineer,machine learning and ai,usd,302000,302000,united states,senior,full-time,in-person,united states,m
2023,machine learning software engineer,machine learning and ai,usd,189000,189000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,220000,220000,united states,senior,full-time,remote,united states,m
2023,bi analyst,bi and visualization,usd,150000,150000,united states,senior,full-time,remote,united states,m
2023,bi analyst,bi and visualization,usd,93000,93000,united states,senior,full-time,remote,united states,m
2022,data science manager,data science and research,usd,190000,190000,united states,senior,full-time,remote,united states,l
2023,data engineer,data engineering,pln,200000,46565,poland,senior,full-time,remote,poland,l
2023,machine learning engineer,machine learning and ai,usd,216000,216000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,184000,184000,united states,senior,full-time,remote,united states,m
2023,data science consultant,data science and research,usd,100000,100000,united states,mid-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,128750,128750,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,79350,79350,united states,mid-level,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,155000,155000,united states,mid-level,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,125000,125000,united states,mid-level,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,273400,273400,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,182200,182200,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,165000,165000,australia,mid-level,full-time,in-person,australia,m
2023,data analyst,data analysis,usd,142500,142500,australia,mid-level,full-time,in-person,australia,m
2023,data scientist,data science and research,usd,213654,213654,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data scientist,data science and research,usd,142436,142436,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data engineer,data engineering,usd,124230,124230,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,68637,68637,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,204000,204000,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,161500,161500,united states,mid-level,full-time,remote,united states,m
2023,decision scientist,data science and research,usd,185900,185900,united states,senior,full-time,in-person,united states,m
2023,decision scientist,data science and research,usd,129300,129300,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,148750,148750,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,95000,95000,united states,senior,full-time,remote,united states,m
2023,ml engineer,machine learning and ai,usd,287700,287700,united states,senior,full-time,in-person,united states,l
2023,ml engineer,machine learning and ai,usd,148000,148000,united states,senior,full-time,in-person,united states,l
2023,data scientist,data science and research,usd,227240,227240,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,197600,197600,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,178500,178500,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,146100,146100,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,analytics engineer,leadership and management,usd,112400,112400,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data architect,data architecture and modeling,gbp,70000,86128,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data architect,data architecture and modeling,gbp,65000,79976,united kingdom,mid-level,full-time,in-person,united kingdom,m
2023,data engineer,data engineering,usd,285000,285000,united states,senior,full-time,in-person,united states,m
2023,computer vision engineer,machine learning and ai,usd,90000,90000,india,entry-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,146000,146000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,237400,237400,united states,mid-level,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,158200,158200,united states,mid-level,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,192000,192000,united states,senior,full-time,remote,united states,m
2023,ml engineer,machine learning and ai,usd,164000,164000,united states,senior,full-time,remote,united states,m
2023,business intelligence engineer,bi and visualization,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2023,business intelligence engineer,bi and visualization,usd,141000,141000,united states,senior,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,267000,267000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,147100,147100,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,90700,90700,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,72000,72000,united states,senior,full-time,remote,united states,m
2023,cloud data engineer,data engineering,gbp,144000,177177,united kingdom,entry-level,full-time,remote,united kingdom,l
2023,data scientist,data science and research,usd,240000,240000,united states,senior,full-time,in-person,united states,s
2023,data scientist,data science and research,usd,142000,142000,united states,senior,full-time,in-person,united states,s
2023,machine learning engineer,machine learning and ai,usd,180000,180000,united states,mid-level,contract,remote,united states,s
2023,machine learning engineer,machine learning and ai,usd,105000,105000,united states,mid-level,contract,remote,united states,s
2023,data analyst,data analysis,usd,80000,80000,united states,entry-level,full-time,remote,united states,m
2023,data analyst,data analysis,usd,60000,60000,united states,entry-level,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,268000,268000,united states,senior,full-time,remote,united states,m
2023,analytics engineer,leadership and management,usd,144628,144628,united states,mid-level,full-time,in-person,united states,m
2023,analytics engineer,leadership and management,usd,115702,115702,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,144000,144000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,132000,132000,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,106400,106400,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data analyst,data analysis,usd,81800,81800,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data analyst,data analysis,usd,93500,93500,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,208200,208200,united states,senior,full-time,remote,united states,m
